2015,10,11,0000,3.5,3.1,12.1,1.7,5.6,SW,SW,SWELL,7.7,222
2015,10,11,0600,4.0,3.9,14.8,0.6,3.8,WSW,SW,SWELL,9.1,257
2015,10,11,1200,3.3,3.3,10.8,0.5,3.7,WSW,SW,AVERAGE,8.7,254
2015,10,11,1800,3.4,3.4,13.8,0.5,3.8,WSW,W,SWELL,9.1,242
2015,11,11,0000,2.2,2.0,11.4,0.9,3.8,WNW,S,SWELL,7.0,285
2015,11,11,0600,2.1,1.5,10.0,1.4,4.3,WNW,SSW,AVERAGE,5.7,292
2015,11,11,1200,2.0,1.8,5.9,0.8,4.5,WNW,WSW,VERY_STEEP,5.5,286
2015,11,11,1800,2.7,2.4,9.1,1.1,5.6,NW,W,AVERAGE,7.0,323
