2.7873,22.4
2.3646,12.8
1.3258,11.2
0.1902,6.4
0.59166,8.8
2.5031,14.4
4.3003,17.6
4.9156,15.2
3.0616,12.8
0.40937,8
0.3006,7.2
0.75676,11.2
0.2788,8
0.67411,10.4
0.84025,13.6
0.49388,18.4
0.99467,11.2
1.5024,12
0.79599,8.8
0.95736,9.6
2.7116,13.6
3.4944,19.2
2.9432,17.6
2.7512,21.6
3.1664,12.8
3.1814,13.6
2.6731,20.8
1.9685,18.4
1.6486,20.8
0.87151,11.2
0.30433,7.2
0.77053,9.6
0.96055,9.6
1.8031,11.2
3.131,14.4
3.3236,16.8
2.5107,13.6
1.8109,11.2
1.5378,11.2
0.44631,8.8
0.083631,4.8
1.3455,12.8
1.3455,13.6
0.10037,6.4
0.10621,7.2
0.27533,10.4
0.016131,4
0.53126,11.2
0.52187,8.8
1.0355,10.4
3.0114,12.8
3.568,16
2.9241,21.6
2.5487,18.4
2.8432,15.2
3.6007,13.6
2.9933,24.8
2.3815,16.8
2.5244,21.6
1.795,24.8
1.0211,11.2
1.3427,10.4
2.2382,12
2.4393,12.8
2.1033,14.4
2.796,15.2
3.4476,14.4
3.5316,25.6
3.1755,15.2
2.4316,23.2
1.9728,16
2.3743,16.8
3.5213,13.6
2.9614,15.2
0.14948,6.4
0.017771,3.2
1.9037,15.2
1.3893,13.6
0.67817,14.4
1.6597,13.6
2.5333,12.8
1.3852,10.4
0.46591,8
1.1414,11.2
1.0005,13.6
0.021074,4
0.045135,5.6
0.28915,9.6
0.70461,11.2
1.5492,21.6
2.7996,15.2
3.4237,12.8
2.6329,12
2.2841,16
2.5391,16
2.8854,27.2
2.958,13.6
2.3535,24
2.1416,13.6
2.6558,16
3.475,16.8
3.1506,14.4
0.44149,8
0.057326,4
2.0093,14.4
1.5208,12
0.43679,8
0.94173,14.4
1.8574,16.8
1.8913,12.8
1.39,10.4
0.95895,9.6
0.6176,8.8
1.1594,11.2
2.2807,20
3.5318,17.6
4.4531,20
4.5035,14.4
3.4914,12.8
1.8038,12.8
0.33915,8.8
0.0209,4
1.0098,19.2
2.4597,16
2.6376,14.4
0.56458,9.6
0.012517,2.4
1.0797,12.8
0.9796,10.4
1.3094,11.2
2.1982,16
2.3798,16.8
1.6359,12
0.72327,9.6
0.47606,8
0.58646,8.8
1.5989,11.2
2.6759,14.4
2.2926,19.2
0.86156,12
0.15356,6.4
1.0205,11.2
1.6658,11.2
1.8303,11.2
2.2675,15.2
3.2018,20
3.6942,16.8
3.1603,16.8
2.6566,12.8
2.1601,12
1.1193,10.4
0.57988,8
1.6762,12.8
2.8882,18.4
2.783,15.2
0.97782,11.2
0.073707,4
0.87095,12
0.6036,8.8
0.75928,9.6
2.1356,12
2.2857,15.2
1.7689,16.8
1.8323,13.6
2.7815,24.8
4.152,14.4
3.6484,22.4
2.5809,20.8
2.8714,16.8
3.242,12.8
2.901,14.4
2.7181,21.6
2.3489,14.4
0.82435,12
0.33252,12.8
1.8278,15.2
2.6294,12.8
1.4113,10.4
0.95181,8.8
1.8729,12.8
1.8601,16.8
1.492,13.6
1.8155,13.6
2.502,22.4
3.4463,14.4
2.9042,14.4
1.1409,20
0.61131,12
1.5032,23.2
2.913,14.4
2.4483,13.6
0.13472,4.8
0.39069,8.8
2.096,13.6
2.1455,16
2.4592,14.4
3.2377,13.6
2.7198,24
1.757,13.6
0.82323,9.6
0.81775,10.4
1.911,16.8
2.2164,16
1.3596,11.2
0.89678,8.8
1.8591,11.2
2.3834,12.8
2.2469,15.2
2.9561,16.8
3.7091,18.4
4.3569,19.2
3.8851,14.4
2.2105,24.8
1.4549,14.4
1.602,17.6
2.0396,14.4
0.95373,10.4
0.11189,4.8
1.6278,12.8
2.3359,12.8
1.0824,10.4
0.88074,12
2.4327,16.8
3.362,14.4
2.1768,15.2
0.019842,4
0.0077884,2.4
1.4045,14.4
2.1797,12
2.0514,16
2.0558,31.2
3.3225,15.2
3.5188,12.8
2.3533,12.8
1.9003,19.2
2.3782,16
2.7893,20.8
2.3702,13.6
1.1585,10.4
0.58726,8.8
0.72279,9.6
0.94501,10.4
1.5099,12.8
1.971,20
1.2963,14.4
0.016298,3.2
0.75498,10.4
1.8481,12.8
1.3095,9.6
1.7081,11.2
2.8747,15.2
3.2089,16.8
2.6267,13.6
1.7885,22.4
2.3782,14.4
2.6612,16
0.012219,2.4
0.07113,5.6
3.2039,17.6
4.4578,18.4
4.2555,13.6
2.8955,12.8
1.2826,12
0.049345,4
0.29114,8.8
1.3396,13.6
1.3658,23.2
0.32344,8.8
0.22034,7.2
1.8123,12.8
1.8418,12.8
0.16972,5.6
0.81939,10.4
2.4435,14.4
2.1601,20
1.3657,13.6
1.7149,23.2
3.6057,13.6
4.5144,14.4
3.1797,19.2
1.2549,13.6
0.20482,7.2
0.39717,8.8
0.59508,9.6
0.89241,10.4
1.2612,12
0.19971,6.4
