0.15094,8.8
0.022516,2.4
0.7006,6.8
1.0466,10.8
1.0994,12.4
1.4,10.4
1.3446,9.6
1.131,13.2
1.1156,8.8
0.64402,6
0.092748,2.8
0.12556,3.6
0.31851,6
0.47235,7.6
0.85244,6
0.91808,7.2
0.73646,6.4
0.61401,5.2
0.52453,8.4
0.43193,6
0.18198,4
0.0587,3.2
0.031304,2.4
0.17503,4.4
0.65179,7.2
1.2192,8.8
1.5756,10.4
1.3733,10
1.2116,14
1.4194,8.8
1.0288,6.4
0.12847,3.6
0.17562,6.8
0.78455,6.8
1.0112,15.6
1.1864,7.6
1.0691,11.6
1.0018,10
0.89808,8.4
0.47869,6.4
0.21809,4.4
0.089427,3.2
0.076511,3.6
0.03185,2.8
0.15756,4
0.49258,6
0.92681,8.8
1.0622,6.8
0.68982,8.4
0.20976,4.4
0.15826,3.6
0.16638,4
0.071571,3.2
0.47359,8
1.1539,7.2
1.0633,8
0.16051,4.8
0.29661,4.4
1.3807,7.2
1.8399,8.8
1.5981,11.6
1.1508,10
0.84463,13.6
0.74214,10
0.66356,18.4
0.71901,8.4
0.80202,7.2
0.3645,4.8
0.037642,2.4
0.34864,8.8
0.78917,6
0.94034,6.8
0.8818,7.6
0.90561,12.4
0.96712,9.2
0.62657,5.6
0.086108,2.8
0.45094,5.6
1.2669,8.8
1.1977,7.2
0.46386,8
0.24539,4
0.69386,8.8
1.2567,8
1.3923,10
1.2225,11.6
1.1417,12
1.3909,10.4
1.3743,8
0.78103,6
0.45046,4.8
0.42961,6
0.39218,7.2
0.31339,4.4
0.43198,4.8
0.53133,8.4
0.37445,5.6
0.18964,4
0.20614,4
0.20608,8
0.26655,5.6
0.48162,5.6
0.55972,10.8
0.8398,12.4
1.4534,10
1.6659,9.2
1.1763,14.8
1.0507,9.2
1.0759,12
0.81143,9.6
0.33903,4.4
0.30842,4.4
1.1889,8
1.778,7.2
1.3891,9.6
0.83309,12.8
0.69661,10.4
0.59492,10.4
0.50107,5.6
0.53831,9.6
0.63924,10
0.59764,6
0.23887,10
0.00988,2
0.39367,5.6
0.5339,5.2
0.22255,4.8
0.48834,7.6
1.1594,6.4
1.1402,9.6
0.14876,4
0.018748,2
1.0312,7.2
1.4004,10
1.5611,11.2
1.5234,9.2
0.77054,6
0.20247,4
0.47753,8.4
0.93647,7.2
0.89623,9.2
0.34914,4.8
0.16098,4
0.69265,8.8
0.9535,7.2
0.85105,10.4
0.91729,9.2
0.95574,6.4
0.77549,7.6
0.45842,5.2
0.30662,4
0.6278,6
1.0915,8.4
0.98553,11.6
0.8243,10.8
0.75191,12
0.57301,16
0.85847,8.8
1.3044,10.4
1.5386,9.6
1.2354,16.8
1.2597,6.8
1.4257,8.4
0.78821,6
0.18248,4
0.070206,3.2
0.04113,2.8
0.091986,4
0.030694,2.8
0.022707,2.4
0.61043,6
0.93853,6.8
0.77567,7.2
0.58674,5.2
0.4564,5.6
0.48704,8
0.54508,5.2
0.62964,9.2
0.84583,7.2
1.0868,9.6
1.2191,11.2
1.1761,10.4
1.1363,12.4
1.1129,9.2
0.54781,5.6
0.14277,3.2
0.65908,7.6
1.0918,7.2
0.45385,5.2
0.051579,2.4
0.86274,9.2
1.4653,7.2
1.3461,10.4
1.1224,10.4
0.6592,9.6
0.083535,4
0.17431,4
0.48199,5.6
0.55793,9.2
0.66578,6
0.90084,8.4
1.0181,6.4
0.73734,8
0.45994,5.6
0.44948,5.2
0.5371,14.8
0.83302,6.8
1.1381,16.4
1.5859,7.2
1.6999,9.2
1.3569,12.8
1.1657,9.6
0.76488,17.6
0.60253,10.8
0.71417,11.2
0.7142,10.4
0.65459,7.2
0.076879,2.8
0.094118,3.2
0.80885,8.4
1.2073,7.2
1.2137,6.8
0.96985,7.2
0.58747,5.6
0.10416,3.2
0.18407,4.4
0.54857,9.6
0.84767,13.2
1.1431,8.8
0.92313,6
0.31891,6
0.45421,6.8
1.0168,8
1.2389,8.8
1.1578,14.4
1.2444,8.4
1.3067,10.4
1.2502,11.2
1.0077,9.2
0.31243,4.4
0.24343,4
0.58618,6
0.45565,7.6
0.30459,4.4
0.67323,5.6
0.99894,8
0.84207,6.4
0.4151,11.2
0.06471,3.2
0.050818,3.2
0.18508,4.4
0.18905,4.4
0.057172,2.8
0.19428,4.4
0.64246,9.2
1.0925,7.6
1.4633,9.2
1.318,9.2
0.54117,5.6
0.21323,3.6
0.76467,6.8
1.26,8
1.0106,16.8
0.80945,12.8
1.3346,8.8
1.6744,7.6
1.2481,15.6
1.0011,7.2
0.92077,9.6
0.48232,11.2
0.15289,4
0.1023,3.6
0.14704,4
0.14812,4.4
0.35375,9.6
0.53589,6
0.40239,9.2
0.14552,4
0.089872,3.2
0.21681,4.4
0.39365,5.2
0.84446,8
1.2962,6.4
0.95717,8.8
0.098708,3.6
0.34738,4.4
1.2827,7.6
1.5506,9.2
1.5186,10.8
1.1148,9.2
0.30343,4.8
0.2536,4
0.83065,8.8
1.0157,7.6
0.94003,17.6
1.1264,9.2
1.2182,6.8
0.85627,12.8
0.76855,8.4
0.67665,6.4
0.37212,7.6
0.17964,4
0.24414,4
0.62548,6
0.89717,8
0.67571,5.6
0.21048,4
0.29818,6.4
0.78901,7.6
0.68065,10.4
0.12272,4
0.20028,4
0.81573,10.4
1.288,8
1.4213,9.6
1.2745,10.4
1.2422,15.6
1.5656,7.6
1.4142,8
0.68007,5.6
0.43152,4.4
0.61266,8.8
0.79583,12.4
0.82852,7.6
0.56152,7.2
0.23918,4
0.34339,4.8
0.63234,8
0.73783,6.4
0.69619,9.2
0.60777,6.8
0.67601,11.2
1.0099,11.2
1.2144,9.2
0.92945,13.6
0.7237,9.6
0.16297,4
0.077125,2.8
0.82524,7.6
0.9438,7.6
0.29068,4.4
0.32645,4.4
1.4196,8.4
1.8976,7.2
1.4425,10
