0.00092526,0.4
0.019299,2.4
0.24271,4
0.047528,2
0.79112,13.6
1.197,18
1.4297,16.8
1.5443,15.2
1.4278,15.6
1.0873,14.8
0.82228,15.2
0.74521,13.2
0.76055,12.4
0.90068,17.6
1.2302,13.2
1.2676,17.2
1.0954,17.6
1.0123,14
0.23823,5.6
0.1139,2.8
1.1032,17.2
1.5498,13.6
1.6712,18
1.7682,13.6
1.4723,16
1.0165,18.4
0.93592,12
0.89334,12
0.75598,8.8
0.25875,7.2
0.057713,2.4
0.79701,12.8
1.3453,12.4
1.0541,10.8
0.14509,4.4
0.14399,3.2
0.082469,2.8
0.052233,2.4
0.99515,12.4
0.94817,12.8
0.13592,2.8
0.44304,9.6
1.5254,13.2
1.5694,18.8
1.6993,13.6
1.9663,13.2
1.3152,22.8
0.99953,11.2
1.0435,11.2
0.89578,9.6
0.72041,12.4
0.27867,4.4
0.29282,5.6
0.98247,12.4
1.3397,9.6
0.84222,11.6
0.23454,4.4
0.66167,10.4
1.1741,12
0.44239,8.4
0.098136,3.6
1.2313,12.8
1.9484,12.4
1.8237,20.8
2.0421,13.6
1.8269,13.2
0.56613,7.2
0.14072,2.8
0.77684,11.6
1.1477,10
1.0241,11.2
0.87335,8.4
0.65488,8
0.12625,6.4
0.017424,2
0.080502,2.8
0.41141,5.2
1.1349,10.4
1.2352,12
0.53719,8.4
0.34834,7.2
1.0089,10
0.91526,11.6
0.13266,6
0.62513,8
1.876,12.4
1.766,18
1.7386,14.8
2.1185,14.4
1.3448,14.4
0.092477,2.4
0.14306,6
1.0478,9.6
1.1373,11.6
0.90241,8.4
0.7789,12.4
0.56338,6.8
0.31402,4.4
0.5915,11.6
1.1098,10
0.89169,10.8
0.43005,7.2
0.70287,8.4
1.0812,12
0.42382,7.6
0.13061,6.4
1.2307,11.6
1.9691,11.6
1.8772,20.4
2.0626,13.6
1.8725,13.6
1.2563,21.2
1.0854,11.6
0.7828,9.2
0.61796,11.2
0.67155,7.2
0.15243,4
0.022586,2
0.23439,4
0.21854,6.8
0.66517,8
0.98418,12.4
0.60593,8
0.35528,7.2
0.064424,2.4
0.034655,2
0.75143,7.6
0.89057,18.8
0.0032385,0.8
0.30707,4.4
1.7,12.4
1.823,17.2
1.7833,16.8
2.0197,14
1.4214,16.8
0.91078,15.2
0.71732,11.6
0.36941,9.6
0.411,10.4
0.52249,7.6
0.16105,7.2
0.030815,2.4
0.0091683,1.6
0.057324,2.8
0.17799,3.6
0.037273,2
0.45507,6.8
0.57975,12
0.30767,8.8
0.44072,6.4
0.11712,4
0.024439,1.6
0.54037,12.4
0.10068,3.6
0.022896,2
1.0749,12.8
1.7564,12.8
1.8766,18
1.8676,16.8
1.7202,13.6
1.2835,18
0.78643,13.2
0.19501,7.6
0.016369,1.6
0.027496,2.4
0.047214,2.4
0.12203,3.2
0.12277,2.8
0.43817,6.8
0.11826,3.2
0.078336,2.4
0.5481,12
0.14018,3.2
0.10656,2.8
0.40162,6.8
0.095121,2.8
0.14727,3.6
0.29693,11.2
0.17344,3.2
