0.10162,2.4
0.25973,3.6
0.65763,7.6
0.25741,3.6
0.02879,1.6
0.42857,4
0.73904,6.4
0.75268,4.8
0.26451,3.2
0.18701,3.2
0.79633,8
1.1343,9.2
0.92036,6.8
0.58087,4
0.4734,8.4
0.51901,8.8
0.22509,2.8
0.13814,2.8
0.55519,6.4
0.64092,4.8
0.46502,4
0.11264,2.8
0.029149,2
0.076951,2.8
0.057815,2
0.39922,4
0.22992,3.2
0.031259,1.6
0.77404,6
1.3072,6.4
0.85789,13.2
0.25308,3.6
0.27516,3.2
0.3093,3.6
0.15525,6
0.45356,4.4
0.60888,4.4
0.068154,2
0.047775,2.4
0.095762,2.8
0.032617,2
0.33469,3.6
0.30459,3.6
0.1679,2.8
0.14205,2.8
0.46752,7.2
1.0374,5.2
1.0899,11.6
0.74325,5.2
0.14872,2.8
0.099061,2.8
0.59284,7.6
0.5207,4
0.3004,7.6
0.052005,2.4
0.12352,2.8
0.58585,4
0.71592,13.2
0.61767,4
0.49286,6.8
0.648,9.2
0.85707,5.6
0.42227,6.8
0.054025,1.6
0.59179,4.4
0.81955,8
0.13006,3.2
0.021922,1.2
0.53941,4.4
0.59591,7.2
0.37176,4.4
0.041797,1.6
0.35452,4
0.77977,7.2
0.36031,4.4
0.096515,2
0.27765,3.6
0.31568,3.6
0.41089,6.4
0.53962,4.4
0.17238,2.8
0.27864,3.6
0.72371,8
0.1307,2.4
0.095988,2.4
0.83746,5.2
0.80043,6.8
0.27457,3.6
0.058964,1.6
0.42258,4
0.75724,7.6
0.45797,4
0.048625,1.6
0.45606,4.4
0.69506,7.2
0.22767,3.2
0.26738,3.2
0.39329,8
0.098963,2.4
0.26785,3.6
0.2907,3.2
0.20038,3.2
0.6869,6.8
0.86708,9.6
0.65038,6.8
0.6078,5.2
0.37572,3.6
0.083148,2
0.27282,6.8
0.67342,5.2
0.20382,2.8
0.058254,2
0.73279,7.6
0.58437,4.8
0.10482,2
0.31696,3.6
0.52732,7.2
