0.22231,11.2
0.68103,8.8
3.947,23.2
4.9079,37.6
5.8396,20
6.1542,19.2
4.5545,32.8
3.0321,26.4
0.20262,5.6
0.1964,11.2
2.9371,19.2
1.501,14.4
0.1241,4
3.3271,16.8
6.3076,20
5.4879,21.6
1.0933,8
0.35316,6.4
3.3193,22.4
2.9527,20.8
0.62966,12.8
0.82069,7.2
2.6179,24.8
4.5965,26.4
6.0183,23.2
3.8488,20
0.12668,4
1.1353,12.8
4.0346,18.4
3.1323,17.6
1.2023,13.6
1.7852,15.2
3.2261,25.6
4.0489,21.6
4.7299,24
4.4855,34.4
4.3722,16.8
2.9384,18.4
1.7459,13.6
2.8463,15.2
3.2201,16.8
0.38221,6.4
0.27819,5.6
3.411,25.6
4.1211,23.2
4.3007,28
3.8956,18.4
2.1618,14.4
1.6572,16
3.0328,15.2
2.6478,16.8
0.2403,6.4
0.9578,14.4
3.7388,21.6
4.2888,19.2
3.6998,28.8
2.6154,15.2
0.33778,6.4
0.0064207,1.6
0.83042,9.6
1.2237,13.6
2.2338,16.8
1.7085,12.8
1.038,8.8
2.4428,17.6
4.2815,20.8
4.4121,16.8
2.8873,29.6
0.036759,3.2
0.029133,3.2
1.4596,17.6
0.8575,16
0.84805,8.8
0.96709,12.8
0.45365,7.2
0.02154,3.2
0.071316,4
1.2359,10.4
3.1172,15.2
4.3741,21.6
3.7107,17.6
1.0921,12
0.63709,8
1.8974,16.8
2.22,16.8
1.8518,17.6
1.3964,13.6
0.5572,7.2
0.2323,6.4
1.5707,14.4
2.9929,21.6
3.5037,19.2
2.3983,14.4
0.815,7.2
1.2836,16
2.7729,15.2
3.1451,19.2
2.8514,14.4
2.0869,17.6
0.60743,12
0.1829,4
1.3355,12.8
2.2134,20.8
1.9336,16.8
0.92187,14.4
0.63119,7.2
1.9132,13.6
3.1966,17.6
3.3954,16.8
3.2934,18.4
2.2533,12
0.26973,6.4
0.00043535,0.8
0.21607,7.2
0.24548,6.4
1.2422,16
1.9916,24
1.6483,16
0.20256,6.4
0.091291,4
1.7412,18.4
2.9699,15.2
3.435,20
2.9971,19.2
1.5056,10.4
0.91729,11.2
1.6949,15.2
2.6249,17.6
2.8156,17.6
2.2009,13.6
0.83178,8.8
0.069357,3.2
1.0476,15.2
2.3703,18.4
3.0926,23.2
2.2466,14.4
0.48558,7.2
0.99123,15.2
3.1952,15.2
3.8056,19.2
3.0259,14.4
2.2648,16
1.6642,14.4
0.49728,6.4
0.45401,6.4
1.8852,24.8
2.6721,19.2
1.6262,14.4
0.081894,3.2
1.7597,14.4
4.1162,18.4
3.5251,16.8
2.2613,16
2.1845,13.6
2.1619,16
0.90142,12.8
0.55548,8
2.1991,20.8
3.4751,20
4.0183,28
3.8234,17.6
2.3388,17.6
0.93988,13.6
1.652,15.2
2.4766,13.6
1.0975,9.6
0.057815,4
0.0056298,1.6
0.97841,11.2
3.2907,20
4.7628,17.6
4.3127,28.8
3.0392,25.6
1.5395,16
0.3829,5.6
1.3087,14.4
2.1084,16.8
1.2035,9.6
1.8691,13.6
4.5232,21.6
5.3766,19.2
4.2893,35.2
3.5708,19.2
2.0553,22.4
0.09921,4.8
0.91201,8
1.316,14.4
0.41564,7.2
2.3734,19.2
5.1658,21.6
4.5167,17.6
0.15283,4.8
0.10079,4
0.12531,4.8
0.18692,4.8
4.198,17.6
4.9052,22.4
2.3143,19.2
0.22316,5.6
1.1665,13.6
0.72332,8
0.33079,5.6
2.7482,23.2
4.5011,20
2.9397,16.8
0.018485,2.4
2.1993,15.2
5.8666,20
5.1566,21.6
1.8099,12
0.84634,9.6
2.5305,18.4
3.3148,36
4.0418,24
5.6595,29.6
6.3065,22.4
3.9633,17.6
0.51648,8.8
1.2835,13.6
3.5348,16
3.8988,44.8
4.9848,18.4
5.9417,28.8
5.4256,23.2
2.5419,17.6
0.22604,4.8
2.1578,15.2
3.9122,17.6
1.208,12.8
0.35292,6.4
0.18712,5.6
0.026735,2.4
3.9176,17.6
6.1949,19.2
5.7559,31.2
4.8291,28
4.5019,29.6
3.3001,18.4
0.0014823,1.6
0.00024595,0.8
0.57018,8.8
1.4925,12.8
5.5556,20
6.2373,24
5.4371,28.8
5.5773,24.8
4.4982,33.6
1.9896,12
0.16184,4.8
2.4838,23.2
5.7468,20
5.8742,33.6
6.1061,23.2
6.2649,20.8
4.3453,36
1.2217,16
0.00088235,0.8
2.6764,19.2
4.9396,23.2
6.1555,32.8
7.3988,23.2
5.7307,19.2
0.97847,12.8
0.54794,6.4
3.0913,16.8
0.062001,3.2
0.060787,4
3.7257,28.8
4.5619,25.6
6.313,32.8
7.0455,20.8
4.0796,17.6
0.11548,4.8
1.3465,15.2
4.0242,19.2
2.1128,23.2
0.049606,2.4
2.4661,16.8
5.2464,23.2
6.2072,28
5.9313,20.8
5.1304,36.8
4.5261,21.6
1.2679,9.6
0.35129,12
4.1915,20
6.1365,23.2
5.9569,27.2
5.5385,25.6
5.0665,33.6
3.5811,17.6
0.44925,8.8
1.3904,15.2
5.269,21.6
5.6521,28.8
5.3973,25.6
5.7413,21.6
4.6323,32
2.3616,16
0.53362,6.4
2.1982,19.2
4.905,20.8
3.6993,19.2
0.021597,2.4
1.8753,12
6.397,22.4
6.1001,23.2
3.963,28.8
3.4546,39.2
4.1763,23.2
5.7727,36.8
6.9316,20.8
4.9489,20.8
0.39251,7.2
0.14369,5.6
2.751,22.4
1.8596,22.4
0.0050083,1.6
1.3979,16
3.3764,25.6
0.04462,4
0.13142,4.8
5.1513,19.2
6.1794,21.6
3.4784,18.4
0.43051,6.4
1.6315,12
3.7957,20
1.8815,17.6
0.038468,4
0.042898,3.2
0.13685,4.8
2.13,12.8
4.0379,23.2
0.066497,4
0.020158,2.4
4.9782,19.2
5.1993,24
4.6902,36.8
3.9864,17.6
1.8561,15.2
1.2919,13.6
3.5081,16.8
4.5866,27.2
4.3589,24.8
4.1706,21.6
4.0149,32.8
3.5151,16
1.6158,16
2.0011,15.2
4.0413,16.8
3.1252,16.8
0.19807,4
1.0107,12
4.1539,22.4
4.5367,23.2
3.8394,27.2
2.5159,16.8
1.2022,13.6
2.0755,17.6
3.4447,15.2
1.8133,16.8
0.16923,4.8
2.5175,16.8
5.0533,22.4
4.4014,18.4
2.7941,28.8
1.3349,13.6
0.26891,5.6
0.19892,5.6
0.33568,6.4
1.375,14.4
2.0684,17.6
0.77311,11.2
1.183,8.8
3.7677,19.2
4.9144,20.8
3.868,16
1.0413,8.8
0.29445,10.4
1.6751,18.4
1.3283,17.6
0.077897,4.8
0.00069755,0.8
0.68946,8.8
1.2224,13.6
0.62981,8.8
0.063617,3.2
1.7982,20
3.7198,17.6
4.1925,20.8
2.7517,16.8
0.70249,8.8
1.4073,12
2.5423,16.8
2.2427,16
2.0322,16.8
2.108,14.4
2.4757,28
3.0159,22.4
2.9986,19.2
1.4945,12.8
0.65744,7.2
1.9385,16.8
3.1274,15.2
3.107,18.4
2.9238,14.4
2.488,17.6
1.0097,12.8
0.28147,4.8
1.2203,13.6
2.0822,20
1.9223,23.2
0.63385,7.2
0.35063,6.4
2.0893,14.4
3.2778,17.6
3.2217,16
3.0076,18.4
2.1926,12.8
0.81821,13.6
0.72402,12.8
1.5388,12
2.3583,22.4
2.256,16.8
2.1611,28
2.86,15.2
2.988,20.8
2.2664,18.4
1.0928,9.6
1.2368,12
2.2286,15.2
2.8604,16.8
3.02,17.6
2.7194,14.4
2.1624,27.2
2.1536,19.2
2.6332,23.2
1.4706,14.4
0.19291,5.6
1.4757,16
3.3222,15.2
3.3968,18.4
2.8645,14.4
2.7355,16.8
