0.39424,4.8
0.73442,6.4
2.0508,13.6
1.9312,8.8
1.0628,6.4
0.1688,4
0.58391,7.2
0.022443,2.4
0.19907,4.8
2.1771,9.6
2.1231,16
1.0094,8
0.015612,1.6
0.090873,4
2.4355,9.6
3.8421,12
2.5463,9.6
1.2599,6.4
1.4893,8.8
1.8359,13.6
0.8971,7.2
0.1482,3.2
0.61402,6.4
1.5399,8
2.4272,13.6
2.0596,8.8
0.69381,5.6
0.12554,4
0.40935,6.4
0.091869,3.2
0.27465,4.8
2.1645,8.8
2.4751,15.2
0.44667,5.6
0.67841,5.6
2.3102,8.8
1.9002,14.4
1.3921,8
2.9974,16
4.2896,13.6
3.4373,9.6
1.7354,8
0.18265,4.8
0.0055672,1.6
0.2961,6.4
0.55156,5.6
1.5527,7.2
1.8641,16.8
0.47688,6.4
0.017225,2.4
1.004,7.2
1.6778,8
2.3521,14.4
3.2679,18.4
2.9002,12
1.7635,9.6
1.9818,8
1.8799,12.8
1.112,8
1.2655,7.2
0.56425,6.4
0.0063457,1.6
1.5245,8.8
2.5033,13.6
2.9771,8.8
2.8588,13.6
1.0993,8
0.42281,5.6
1.7475,8
1.7304,14.4
0.56676,5.6
0.82329,6.4
0.76779,6.4
0.94057,6.4
2.6252,15.2
3.3785,17.6
2.8289,12
3.1765,10.4
3.2673,9.6
1.9285,12.8
1.0958,6.4
1.09,6.4
0.57382,6.4
0.15723,4
0.30883,5.6
0.71449,6.4
0.45271,6.4
0.010795,1.6
2.1569,8.8
3.6997,13.6
2.2083,9.6
0.79356,5.6
0.78601,6.4
0.45865,5.6
0.12259,4.8
0.034587,2.4
0.82446,7.2
2.197,8.8
1.3258,13.6
0.45283,5.6
1.3194,8
1.1626,8
0.029539,1.6
0.45517,6.4
1.5556,9.6
3.2398,13.6
3.516,11.2
1.8976,10.4
1.6859,7.2
1.1759,8
0.088664,3.2
0.25334,5.6
0.11779,3.2
0.9119,7.2
2.7963,18.4
3.2309,14.4
2.6244,8.8
1.8238,16
2.409,16
3.0216,8.8
2.5086,12.8
2.1684,8.8
0.7873,6.4
0.21465,4
1.677,16.8
3.055,17.6
2.752,11.2
2.1919,10.4
2.8622,8.8
2.3367,14.4
0.48615,5.6
0.57206,5.6
1.4273,7.2
0.48242,5.6
0.19256,4.8
0.31717,5.6
0.16259,4
0.75158,6.4
1.6892,8
2.1825,15.2
2.528,16.8
2.3235,9.6
2.6459,12
3.3976,9.6
1.9093,16
