0.1236,11.2
0.35686,16
1.2205,15.2
1.2549,34.4
0.032071,4
0.017231,3.2
1.4248,16.8
1.5146,24
0.98978,31.2
0.60329,11.2
0.42675,13.6
0.71546,20
1.032,16.8
0.4686,14.4
0.032928,4
0.59727,17.6
1.0846,22.4
0.77064,16.8
0.00052752,0.8
0.093149,6.4
0.57103,20.8
0.79822,20
1.029,14.4
0.8951,16
0.52734,21.6
0.29449,8
0.34389,12
0.45325,15.2
0.45639,13.6
0.10686,6.4
0.013565,2.4
0.45158,12
0.23308,9.6
0.024649,3.2
0.72028,17.6
1.299,21.6
1.2608,16
0.64194,15.2
0.23857,11.2
0.34974,9.6
0.015988,2.4
0.12339,7.2
0.35848,12.8
0.1116,5.6
0.52886,17.6
1.0146,27.2
1.4692,27.2
1.8294,17.6
1.2044,22.4
0.19124,6.4
0.29614,14.4
0.70412,16
0.0115,2.4
0.21962,12.8
1.2826,25.6
1.5868,33.6
1.9148,23.2
1.9269,18.4
0.59758,13.6
0.0234,3.2
0.21936,8
0.00021854,0.8
0.5772,16.8
1.4113,33.6
1.711,24
1.8582,34.4
1.9903,20.8
1.4582,20
0.30274,11.2
0.2792,8
0.91907,24.8
0.022789,3.2
0.057754,4.8
1.4903,24.8
1.6144,23.2
1.5402,34.4
1.6179,16.8
0.76887,16.8
0.0033217,1.6
0.042291,5.6
0.036736,4.8
0.018202,4
0.010108,2.4
0.33976,8.8
0.36439,13.6
0.011238,2.4
0.70831,17.6
1.3953,23.2
1.0889,15.2
0.13007,5.6
0.079806,5.6
0.0060829,2.4
0.091719,6.4
0.9324,16
1.0343,20.8
0.64231,16
0.26462,14.4
0.060267,4.8
0.088781,5.6
0.37954,16
0.0014949,1.6
0.075568,5.6
0.91508,16
1.0903,15.2
0.70904,21.6
0.32172,8
0.29455,12.8
0.57198,14.4
0.73684,17.6
0.74617,16
0.86433,32
0.83523,15.2
0.022115,4
0.0083727,2.4
0.67571,13.6
0.71528,16
0.76287,13.6
0.59817,19.2
0.063837,5.6
0.21675,12.8
1.0428,19.2
1.2137,27.2
1.2298,26.4
1.0118,14.4
0.41007,16
0.64245,14.4
1.2483,19.2
1.3673,36.8
1.5279,20
1.6322,30.4
1.3962,24
0.72227,14.4
0.41678,8
1.13,20.8
1.5969,23.2
1.6796,28.8
1.6472,28.8
1.6422,27.2
1.2392,18.4
0.19677,12
0.47255,16
1.4687,20.8
1.6933,25.6
1.7765,25.6
1.6185,33.6
1.4261,23.2
0.85813,16
0.25646,11.2
0.82886,18.4
1.4072,16.8
1.5639,32
1.5018,23.2
0.58846,16.8
0.005956,2.4
0.65145,16
0.90403,22.4
0.5022,9.6
0.59118,13.6
0.94778,17.6
0.99599,21.6
0.042123,4.8
0.013673,3.2
1.0526,23.2
0.92332,15.2
0.12209,6.4
0.0028502,2.4
0.29867,8.8
0.26439,11.2
0.4222,15.2
