55.7646016069, 71.8805187107, 162.876414243, 170.890304526, 142.516257336, 154.12658486, 38.0283131252, 49.6313956841, 139.953939482, 156.568640824, 50.0477630336, 52.1266124622, 59.350990253, 72.0727083331, 70.6566713346, 65.4219835561, 
74.2186990856, 86.5827254021, 53.896812263, 63.3560777748, 133.109482334, 147.03181402, 83.9563750707, 96.9697361403, 74.9371010468, 53.4145558318, 127.703693442, 97.3904021786, 48.7187526852, 61.4293032768, 181.850943801, 187.534637238, 
35.7014701216, 46.1512616014, 87.9320706046, 66.633281173, 49.8924955979, 50.5222640485, 45.8483849461, 52.9272513622, 91.8119982906, 62.5278052405, 53.8237649279, 65.664335639, 65.5688229239, 81.86851981, 66.2948610656, 62.744992021, 
56.7668256872, 71.4312089562, 34.0518938842, 45.097388261, 47.8860218312, 60.5805439989, 57.0723271358, 75.0171406903, 61.4031190401, 55.0260023719, 103.947218114, 120.153463842, 87.2194513774, 106.584337457, 52.5054413395, 63.7529828967, 
41.9828853256, 53.5222009733, 92.9400370751, 69.6292371643, 99.2832140375, 75.8964448165, 85.2079918801, 97.2860635396, 49.825027754, 50.9620093739, 70.2438767207, 93.0338327423, 129.385138684, 98.8862107274, 60.1111779303, 72.5335958022, 
41.5398644498, 36.7677588665, 106.710602144, 121.741556213, 46.3733904378, 60.9602593863, 48.7621645768, 54.8430910161, 45.6666820716, 47.5708705065, 58.8411593847, 52.8943393173, 50.787895298, 61.0928717235, 62.4943270778, 64.8081864654, 
96.4154179172, 72.860793883, 164.556506713, 173.208393005, 159.882486322, 168.986752405, 44.9495265095, 53.229946134, 162.193586613, 175.465409059, 90.0676309403, 94.0610946177, 54.9873855535, 64.5564615035, 51.9238115601, 65.5237385943, 
36.4711795027, 44.7886337621, 84.3621997282, 101.162409913, 98.7704070011, 75.2993988259, 57.9237154148, 73.9253197854, 100.58085922, 71.3460535275, 80.1148408822, 103.716528639, 213.998648767, 225.281004325, 213.945443242, 225.399938392, 
34.8519109485, 44.6628127429, 48.1181165654, 46.418640573, 42.1665500519, 49.3152840429, 49.79870959, 53.0686027807, 62.1274932274, 78.7018116867, 46.8442848654, 68.8263909716, 52.5548839451, 62.5035476856, 69.1292392901, 74.5816920884, 
37.2406524346, 40.436152115, 82.7884825783, 60.5223484054, 60.1350171569, 45.6982353868, 53.7131879941, 59.2254385013, 50.7154313954, 51.5821194994, 177.306148158, 192.557164327, 53.9863544288, 67.1828410565, 66.7165529309, 71.5747575781, 
