0.0936951873229, 0.048043625052
0.0621617956374, 0.0445341406219
0.0586818230782, 0.0390592127803
0.0574285363446, 0.0397324814919
0.0587947436421, 0.0400493138724
0.0576672425364, 0.0385210122663
0.0555654921455, 0.039097876233
0.0559902704491, 0.0375270040841
0.0563843409035, 0.0382183947839
0.0560008729391, 0.0383889297252
0.0564925403952, 0.0388104230746

0.0635743277592, 0.051800722515
0.0633061558069, 0.0706601702692
0.0578485116521, 0.0401010001597
0.0604491548687, 0.0399690597305
0.0586119901008, 0.0682267902599
0.0569884291593, 0.0387453983659
0.0564243494176, 0.0388825795037
0.0562943583642, 0.0395181479002
0.0570038829346, 0.0394651563027
0.0558693816729, 0.0383552338745
0.0547627101411, 0.037814166744

0.067945238383, 0.0481391318191
0.0637913901242, 0.0457503393319
0.0598088976944, 0.0422217156047
0.0576457377742, 0.0400240313995
0.0578412849906, 0.0401160826508
0.0577981015, 0.0383077161524
0.0562297027943, 0.0383346900026
0.0570534246521, 0.0396421760955
0.0569747597845, 0.038704888219
0.0560946165399, 0.0382529283851
0.0562739949168, 0.0385634336228

0.0690353913924, 0.0748599095609
0.0637934092645, 0.0419475322964
0.0615542713726, 0.0415327451512
0.061173847126, 0.0416627042362
0.0587856779156, 0.0404944135696
0.056681760681, 0.0391729344324
0.0578314477273, 0.0397719814389
0.0569705877483, 0.0390680342475
0.0560510533188, 0.0387027601163
0.0557562214665, 0.038906465398
0.0567344502969, 0.0385799929222

0.0664604953517, 0.072337082014
0.0650486915147, 0.0414857216977
0.0588756838664, 0.0413207396334
0.0583646127609, 0.0409280346629
0.0588367181796, 0.0384571794662
0.0576291590352, 0.0390708464949
0.0569976656658, 0.038624599194
0.0572372895541, 0.0386296846007
0.0569053154598, 0.0376360893664
0.0556545303092, 0.0385823466451
0.0551659039624, 0.0379853193388

